"05/01/08","C0001","SI157412","0040456-0004","Clip pendant fwp creme","1","PCS","251","251","585","YG/WG","0","VOLUME","EX 2007-3","12113-IP040541333000","EB036786/Fixed DD","0091608-0004","SOR038606","60000","4.37","211000410070","4.3696","28/11/07","EXCLUSIVE","4.3696","0.029970628783791884"
"05/01/08","C0001","SI157398","0040573-0002","Earring Creole fwp creme","1","PAIR","121.4","121.4","585","YG","0","VOLUME","CL 2007-3","12216-EP040521433091","EB036777/Collection","0091812-0002","SOR038602","60000","2.96","211000410030","2.96032","27/11/07","CLASSIC","2.96032","0.029970628783791884"
"05/01/08","C0001","SI157417","0040585-0003","Earring Omega WCZ/PFW creme","1","PAIR","162.7","162.7","Silver","","0","VOLUME","EX 2007-3","12222-AB310100000086","EB036777/Collection","0091815-0003","SOR038588","130000","3.73","211000410019","3.7288","27/11/07","EXCLUSIVE","3.7288","0.029970628783791884"
"05/01/08","C0001","SI157398","0040710-0002","Ring ladies blue sapphire","1","PCS","145.3","145.3","585","YG/WG","0","VOLUME","CL 2007-3","12272-LP002541433000","EB036777/Collection","0091847-0002","SOR038602","20000","3.91","211000410026","3.91278","27/11/07","CLASSIC","3.91278","0.029970628783791884"
"05/01/08","C0001","SI157411","0040754-0002","stud earring blue sapphire","10","PAIR","173.6","1,736","585","WG","0","VOLUME","CL 2007-3","12301-CP002511433031","EB036791/Fixed DD","0091863-0002","SOR038608","150000","3.16","211000410107","3.1626","28/11/07","CLASSIC","3.1626","0.029970628783791884"
"05/01/08","C0001","SI157411","0040754-0003","stud earring ruby","5","PAIR","183.1","915.5","585","WG","0","VOLUME","CL 2007-3","12301-CP001511433031","EB036791/Fixed DD","0091863-0004","SOR038608","180000","3.12","211000410110","3.1216","28/11/07","CLASSIC","3.1216","0.029970628783791884"
"05/01/08","C0001","SI157411","0040754-0004","stud earring emerald","15","PAIR","194.3","2,914.5","585","WG","0","VOLUME","CL 2007-3","12301-CP003511433031","EB036791/Fixed DD","0091863-0005","SOR038608","140000","3.14","211000410106","3.1376","28/11/07","CLASSIC","3.1376","0.029970628783791884"
"05/01/08","C0001","SI157411","0040756-0005","Ring ladies emerald","3","PCS","231.6","694.8","585","YG/WG","0","VOLUME","CL 2007-3","12303-LP003541433000","EB036791/Fixed DD","0091865-0006","SOR038608","20000","6.44","211000410094","6.44433333333333333","28/11/07","CLASSIC","6.44433333333333333","0.029970628783791884"
"05/01/08","C0010","SI157448","0041258-0002","Ring ladies","1","PCS","364","364","750","YG","0","CUSTOM","LAUDIER 8","12350-LX000727933000","EB002789/Coll Laudier","0091887-0002","SOR038659","80000","13.97","241000022106","13.9656","04/12/07","LAUDIER","13.9656","0.029970628783791884"
"05/01/08","C0001","SI157416","0041267-0003","Earring Creole s.cubic zircon","2","PAIR","40.8","81.6","Silver","","0","VOLUME","EX 2008-1","12469-EP039100000091","EB036511/Coll EXC2008-1","0092168-0003","SOR038247","60000","6.62","211000408019","6.61851428571428572","01/11/07","EXCLUSIVE","6.61851428571428572","0.029970628783791884"
