"16/06/08","C0001","SI160576","0042454-0005","Ring ladies amethyst","2","PCS","136.9","273.8","750","YG","0","VOLUME","CL 2008-2","12995-LP006721333000","EB038379","0092513-0007","SOR040117","400000","6.35","211000425075","6.352","02/05/08","CLASSIC","6.352","0.0196169977361984612"
"16/06/08","C0010","SI160589","0042514-0002","Earring Omega peridot","1","PAIR","248.1","248.1","585","WG","0","CUSTOM","GLCOL2008","12856-AP010511333086","EB003080/Collection","0092667-0002","SOR040322","30000","5.83","241000024509","5.83224","22/05/08","GEORGLAUER","5.83224","0.0196169977361984612"
"16/06/08","C0010","SI160591","0042635-0002","Ring ladies","1","PCS","302.2","302.2","585","YG/WG","0","VOLUME","GLT2008-2","13141-LP000541333000","EB002859/Basel GLT2008-2(GD)","0092641-0002","SOR039236","210000","13.17","241000022587","13.17334","07/02/08","GL-TREND","13.17334","0.0196169977361984612"
"16/06/08","C0010","SI160592","0042635-0002","Ring ladies","1","PCS","303.5","303.5","585","YG/WG","0","VOLUME","GLT2008-2","13141-LP000541333000","EB002858/Basel GLT2008-2(GD)","0092641-0002","SOR039235","210000","13.27","241000022568","13.27334","07/02/08","GL-TREND","13.27334","0.0196169977361984612"
"16/06/08","C0010","SI160593","0042635-0002","Ring ladies","1","PCS","311.8","311.8","585","YG/WG","0","VOLUME","GLT2008-2","13141-LP000541333000","EB002857/Basel GLT2008-2(GD)","0092641-0002","SOR039233","210000","13.95","241000022549","13.95334","07/02/08","GL-TREND","13.95334","0.0196169977361984612"
"16/06/08","C0001","SI160579","0042749-0006","Earring Creole ruby","2","PAIR","96.5","193","585","YG","0","VOLUME","CL 2008-2","13149-EB001527333091","EB038478","0092559-0005","SOR040235","140000","5.34","211000425994","5.3386","14/05/08","CLASSIC","5.3386","0.0196169977361984612"
"16/06/08","C0001","SI160579","0042750-0006","Pendant ruby","2","PCS","72.1","144.2","585","YG","0","VOLUME","CL 2008-2","13150-GB001527333000","EB038478","0092560-0005","SOR040235","150000","2.72","211000425995","2.71798","14/05/08","CLASSIC","2.71798","0.0196169977361984612"
"16/06/08","C0001","SI160579","0042751-0007","Ring ladies ruby","1","PCS","96.1","96.1","585","YG","0","VOLUME","CL 2008-2","13151-LB001527333000","EB038478","0092561-0007","SOR040235","70000","4.67","211000425987","4.66716","14/05/08","CLASSIC","4.66716","0.0196169977361984612"
"16/06/08","C0001","SI160579","0042751-0007","Ring ladies ruby","1","PCS","92.9","92.9","585","YG","0","VOLUME","CL 2008-2","13151-LB001527333000","EB038478","0092561-0007","SOR040235","80000","4.39","211000425988","4.38716","14/05/08","CLASSIC","4.38716","0.0196169977361984612"
"16/06/08","C0001","SI160579","0042754-0011","Ring ladies ruby","1","PCS","78.7","78.7","585","YG/WG","0","VOLUME","CL 2008-2","13154-LP001541333000","EB038478","0092564-0013","SOR040235","10000","3.38","211000425981","3.38","14/05/08","CLASSIC","3.38","0.0196169977361984612"
"16/06/08","C0001","SI160579","0042754-0011","Ring ladies ruby","1","PCS","76.5","76.5","585","YG/WG","0","VOLUME","CL 2008-2","13154-LP001541333000","EB038478","0092564-0013","SOR040235","20000","3.19","211000425982","3.19","14/05/08","CLASSIC","3.19","0.0196169977361984612"
"16/06/08","C0001","SI160579","0042754-0012","Ring ladies blue sapphire","1","PCS","74.4","74.4","585","YG/WG","0","VOLUME","CL 2008-2","13154-LP002541333000","EB038478","0092564-0006","SOR040235","30000","3.53","211000425983","3.53","14/05/08","CLASSIC","3.53","0.0196169977361984612"
"16/06/08","C0001","SI160579","0042754-0012","Ring ladies blue sapphire","1","PCS","73.5","73.5","585","YG/WG","0","VOLUME","CL 2008-2","13154-LP002541333000","EB038478","0092564-0006","SOR040235","40000","3.45","211000425984","3.45","14/05/08","CLASSIC","3.45","0.0196169977361984612"
"16/06/08","C0001","SI160579","0042754-0013","Ring ladies emerald","1","PCS","79.3","79.3","585","YG/WG","0","VOLUME","CL 2008-2","13154-LP003541333000","EB038478","0092564-0007","SOR040235","50000","3","211000425985","3.004","14/05/08","CLASSIC","3.004","0.0196169977361984612"
"16/06/08","C0001","SI160579","0042754-0013","Ring ladies emerald","1","PCS","84.5","84.5","585","YG/WG","0","VOLUME","CL 2008-2","13154-LP003541333000","EB038478","0092564-0007","SOR040235","60000","3.45","211000425986","3.454","14/05/08","CLASSIC","3.454","0.0196169977361984612"
"16/06/08","C0001","SI160579","0042762-0007","Earring Creole ruby","2","PAIR","90.4","180.8","585","YG","0","VOLUME","CL 2008-2","13162-EB001527333091","EB038478","0092572-0009","SOR040235","160000","4.72","211000425996","4.7236","14/05/08","CLASSIC","4.7236","0.0196169977361984612"
"16/06/08","C0001","SI160587","0042762-0008","Earring Creole emerald","1","PAIR","103.8","103.8","585","YG","0","VOLUME","CL 2008-2","13162-EP003527433091","EB038553/Sample","0092572-0010","SOR040323","50000","4.83","211000426404","4.8296","22/05/08","CLASSIC","4.8296","0.0196169977361984612"
"16/06/08","C0001","SI160579","0042763-0007","Pendant ruby","3","PCS","69.2","207.6","585","YG","0","VOLUME","CL 2008-2","13163-GB001527333000","EB038478","0092573-0008","SOR040235","170000","1.82","211000425997","1.8226","14/05/08","CLASSIC","1.8226","0.0196169977361984612"
"16/06/08","C0001","SI160587","0042763-0008","Pendant emerald","1","PCS","75.6","75.6","585","YG","0","VOLUME","CL 2008-2","13163-GP003527433000","EB038553/Sample","0092573-0010","SOR040323","60000","1.92","211000426405","1.9166","22/05/08","CLASSIC","1.9166","0.0196169977361984612"
"16/06/08","C0001","SI160579","0042764-0008","Ring ladies ruby","1","PCS","90.6","90.6","585","YG","0","VOLUME","CL 2008-2","13164-LB001527333000","EB038478","0092574-0011","SOR040235","90000","3.62","211000425989","3.6226","14/05/08","CLASSIC","3.6226","0.0196169977361984612"
"16/06/08","C0001","SI160579","0042764-0008","Ring ladies ruby","1","PCS","94.4","94.4","585","YG","0","VOLUME","CL 2008-2","13164-LB001527333000","EB038478","0092574-0011","SOR040235","100000","3.95","211000425990","3.9526","14/05/08","CLASSIC","3.9526","0.0196169977361984612"
"16/06/08","C0001","SI160579","0042764-0008","Ring ladies ruby","1","PCS","93.3","93.3","585","YG","0","VOLUME","CL 2008-2","13164-LB001527333000","EB038478","0092574-0011","SOR040235","110000","3.85","211000425991","3.8526","14/05/08","CLASSIC","3.8526","0.0196169977361984612"
"16/06/08","C0001","SI160587","0042764-0009","Ring ladies emerald","1","PCS","102.5","102.5","585","YG","0","VOLUME","CL 2008-2","13164-LP003527433000","EB038553/Sample","0092574-0012","SOR040323","70000","4.05","211000426406","4.0466","22/05/08","CLASSIC","4.0466","0.0196169977361984612"
"16/06/08","C0001","SI160576","0042833-0007","Drop earring BlueTop.col. Qua!","2","PAIR","153.3","306.6","750","WG","0","VOLUME","CL 2008-2","13176-BP163711333031","EB038379","0092657-0009","SOR040117","480000","6.47","211000425083","6.47344","02/05/08","CLASSIC","6.47344","0.0196169977361984612"
"16/06/08","C0001","SI160576","0042833-0008","Drop earring Smoky coloured Q!","2","PAIR","147.7","295.4","750","WG","0","VOLUME","CL 2008-2","13176-BP162711333031","EB038379","0092657-0010","SOR040117","500000","6.09","211000425085","6.09344","02/05/08","CLASSIC","6.09344","0.0196169977361984612"
"16/06/08","C0001","SI160576","0042834-0007","Pendant Smoky coloured Quarz !","2","PCS","131.6","263.2","750","WG","0","VOLUME","CL 2008-2","13177-GP162711333041","EB038379","0092658-0011","SOR040117","510000","4.18","211000425086","4.18228","02/05/08","CLASSIC","4.18228","0.0196169977361984612"
"16/06/08","C0001","SI160576","0042834-0008","Pendant BlueTop.col. Quartz t!","3","PCS","132.9","398.7","750","WG","0","VOLUME","CL 2008-2","13177-GP163711333041","EB038379","0092658-0010","SOR040117","740000","4.27","211000425109","4.26728","02/05/08","CLASSIC","4.26728","0.0196169977361984612"
"16/06/08","C0001","SI160576","0042835-0008","Ring ladies BlueTop.col. Quar!","1","PCS","120.3","120.3","750","WG","0","VOLUME","CL 2008-2","13178-LP163711333000","EB038379","0092659-0010","SOR040117","180000","5.81","211000425053","5.81426","02/05/08","CLASSIC","5.81426","0.0196169977361984612"
"16/06/08","C0001","SI160576","0042835-0008","Ring ladies BlueTop.col. Quar!","2","PCS","123.5","247","750","WG","0","VOLUME","CL 2008-2","13178-LP163711333000","EB038379","0092659-0010","SOR040117","490000","6.03","211000425084","6.02926","02/05/08","CLASSIC","6.02926","0.0196169977361984612"
"16/06/08","C0001","SI160576","0042835-0009","Ring ladies Smoky coloured Qu!","1","PCS","122.9","122.9","750","WG","0","VOLUME","CL 2008-2","13178-LP162711333000","EB038379","0092659-0011","SOR040117","190000","5.99","211000425054","5.99426","02/05/08","CLASSIC","5.99426","0.0196169977361984612"
"16/06/08","C0001","SI160576","0042835-0009","Ring ladies Smoky coloured Qu!","2","PCS","126.6","253.2","750","WG","0","VOLUME","CL 2008-2","13178-LP162711333000","EB038379","0092659-0011","SOR040117","520000","6.24","211000425087","6.23926","02/05/08","CLASSIC","6.23926","0.0196169977361984612"
"16/06/08","C0001","SI160576","0042836-0006","Drop earring Amethyst Quarz t!","2","PAIR","134","268","750","WG","0","VOLUME","CL 2008-2","13179-BP121711333031","EB038379","0092660-0010","SOR040117","420000","5.5","211000425077","5.49864","02/05/08","CLASSIC","5.49864","0.0196169977361984612"
"16/06/08","C0001","SI160576","0042836-0007","Drop earring BlueTop.col. Qua!","2","PAIR","129","258","750","WG","0","VOLUME","CL 2008-2","13179-BP163711333031","EB038379","0092660-0011","SOR040117","440000","5.16","211000425079","5.16364","02/05/08","CLASSIC","5.16364","0.0196169977361984612"
"16/06/08","C0001","SI160576","0042836-0008","Drop earring Smoky coloured Q!","2","PAIR","138.2","276.4","750","WG","0","VOLUME","CL 2008-2","13179-BP162711333031","EB038379","0092660-0012","SOR040117","460000","5.79","211000425081","5.78864","02/05/08","CLASSIC","5.78864","0.0196169977361984612"
"16/06/08","C0001","SI160576","0042837-0006","Pendant Amethyst Quarz treat","2","PCS","138.5","277","750","WG","0","VOLUME","CL 2008-2","13180-GP121711333041","EB038379","0092661-0011","SOR040117","430000","4.9","211000425078","4.89592","02/05/08","CLASSIC","4.89592","0.0196169977361984612"
"16/06/08","C0001","SI160576","0042837-0007","Pendant BlueTop.col. Quartz t!","2","PCS","139.9","279.8","750","WG","0","VOLUME","CL 2008-2","13180-GP163711333041","EB038379","0092661-0012","SOR040117","450000","4.99","211000425080","4.98592","02/05/08","CLASSIC","4.98592","0.0196169977361984612"
"16/06/08","C0001","SI160576","0042837-0008","Pendant Smoky coloured Quarz !","2","PCS","140","280","750","WG","0","VOLUME","CL 2008-2","13180-GP162711333041","EB038379","0092661-0013","SOR040117","470000","5","211000425082","4.99592","02/05/08","CLASSIC","4.99592","0.0196169977361984612"
"16/06/08","C0001","SI160576","0042838-0006","Ring ladies Amethyst Quarz tr!","1","PCS","127.3","127.3","750","WG","0","VOLUME","CL 2008-2","13181-LP121711333000","EB038379","0092662-0010","SOR040117","90000","6.44","211000425044","6.44426","02/05/08","CLASSIC","6.44426","0.0196169977361984612"
"16/06/08","C0001","SI160576","0042838-0006","Ring ladies Amethyst Quarz tr!","1","PCS","132.3","132.3","750","WG","0","VOLUME","CL 2008-2","13181-LP121711333000","EB038379","0092662-0010","SOR040117","100000","6.78","211000425045","6.78426","02/05/08","CLASSIC","6.78426","0.0196169977361984612"
"16/06/08","C0001","SI160576","0042838-0006","Ring ladies Amethyst Quarz tr!","1","PCS","130.1","130.1","750","WG","0","VOLUME","CL 2008-2","13181-LP121711333000","EB038379","0092662-0010","SOR040117","110000","6.63","211000425046","6.63426","02/05/08","CLASSIC","6.63426","0.0196169977361984612"
"16/06/08","C0001","SI160576","0042838-0007","Ring ladies BlueTop.col. Quar!","1","PCS","131.1","131.1","750","WG","0","VOLUME","CL 2008-2","13181-LP163711333000","EB038379","0092662-0011","SOR040117","120000","6.7","211000425047","6.70426","02/05/08","CLASSIC","6.70426","0.0196169977361984612"
"16/06/08","C0001","SI160576","0042838-0007","Ring ladies BlueTop.col. Quar!","1","PCS","128.4","128.4","750","WG","0","VOLUME","CL 2008-2","13181-LP163711333000","EB038379","0092662-0011","SOR040117","130000","6.51","211000425048","6.51426","02/05/08","CLASSIC","6.51426","0.0196169977361984612"
"16/06/08","C0001","SI160576","0042838-0007","Ring ladies BlueTop.col. Quar!","1","PCS","133.2","133.2","750","WG","0","VOLUME","CL 2008-2","13181-LP163711333000","EB038379","0092662-0011","SOR040117","140000","6.84","211000425049","6.84426","02/05/08","CLASSIC","6.84426","0.0196169977361984612"
"16/06/08","C0001","SI160576","0042838-0008","Ring ladies Smoky coloured Qu!","1","PCS","120.7","120.7","750","WG","0","VOLUME","CL 2008-2","13181-LP162711333000","EB038379","0092662-0012","SOR040117","150000","5.99","211000425050","5.99426","02/05/08","CLASSIC","5.99426","0.0196169977361984612"
"16/06/08","C0001","SI160576","0042838-0008","Ring ladies Smoky coloured Qu!","1","PCS","128.6","128.6","750","WG","0","VOLUME","CL 2008-2","13181-LP162711333000","EB038379","0092662-0012","SOR040117","160000","6.53","211000425051","6.53426","02/05/08","CLASSIC","6.53426","0.0196169977361984612"
"16/06/08","C0001","SI160576","0042838-0008","Ring ladies Smoky coloured Qu!","1","PCS","129.4","129.4","750","WG","0","VOLUME","CL 2008-2","13181-LP162711333000","EB038379","0092662-0012","SOR040117","170000","6.58","211000425052","6.58426","02/05/08","CLASSIC","6.58426","0.0196169977361984612"
"16/06/08","C0150","SI160604","0043342-0002","Ring ladies garnet","1","PCS","60.86","60.86","417","YG","0","VOLUME","VEGAS 2008","JC249-LP016221G23000","PO#51220.ML/SAMPLE/VEGAS","C2442Y1S3GT/JHS2976","SOR040015","240000","3.11","","3.10856","21/04/08","CLASSIC","3.10856","0.0302697335960746209"
"16/06/08","C0150","SI160604","0043342-0003","Ring ladies ruby","1","PCS","78.92","78.92","417","YG","0","VOLUME","VEGAS 2008","JC249-LP001221G23000","PO#51220.ML/SAMPLE/VEGAS","C2442Y1S3RU/JHS2976","SOR040015","250000","3.06","","3.06456","21/04/08","CLASSIC","3.06456","0.0302697335960746209"
"16/06/08","C0150","SI160604","0043385-0002","Ring ladies blue sapphire","1","PCS","114.14","114.14","417","YG","0","VOLUME","VEGAS 2008","JC260-LP002221G23000","PO#51220.ML/SAMPLE/VEGAS","C2443Y1S3SA/JHS2977","SOR040015","260000","3.82","","3.82488","21/04/08","CLASSIC","3.82488","0.0302697335960746209"
"16/06/08","C0150","SI160605","0043468-0002","Ring ladies emerald","1","PCS","91.39","91.39","417","YG","0","VOLUME","VEGAS 2008","JC325-LP003221G23000","PO#51236.ML/SAMPLE/VEGAS","C2511Y1S3EM/JHS#2975","SOR040018","130000","3.31","","3.31184","21/04/08","CLASSIC","3.31184","0.0302697335960746209"
"16/06/08","C0150","SI160605","0043468-0003","Ring ladies","1","PCS","78.88","78.88","417","YG","0","VOLUME","VEGAS 2008","JC325-LP565221G23000","PO#51236.ML/SAMPLE/VEGAS","C2511Y1S3OPTZ/JH2975","SOR040018","140000","3.17","","3.17144","21/04/08","CLASSIC","3.17144","0.0302697335960746209"
"16/06/08","C0150","SI160608","0043725-0002","Ring ladies","1","PCS","107.21","107.21","417","WG","0","VOLUME","VEGAS 2008","JC350-LP039211000000","PO#51254.ML/SAMPLE/VEGAS","C2539W1CZ/JHS3016","SOR040269","30000","4.85","","4.848","19/05/08","CLASSIC","4.848","0.0302697335960746209"
"16/06/08","C0150","SI160608","0043725-0003","Ring ladies","1","PCS","151.19","151.19","417","WG","0","VOLUME","VEGAS 2008","JC350-LP00021AC4K000","PO#51254.ML/SAMPLE/VEGAS","C2539W1S2BL/JHS3016","SOR040269","40000","4.84","","4.842","19/05/08","CLASSIC","4.842","0.0302697335960746209"
"16/06/08","C0010","SI160590","0043739-0002","stud earring bl. topaz treat.","1","PAIR","195.2","195.2","585","WG","0","CUSTOM","GLCOL2008","12914-CP007511333031","EB003077/Collection","0092866-0002","SOR040321","30000","4.03","241000024506","4.03224","22/05/08","GEORGLAUER","4.03224","0.0196169977361984612"
"16/06/08","C0001","SI160602","585WGCAST","585 White Gold Casted","5.34","GR","11.78","62.91"," "," ","0","GOLD","","","Attn : K.Rieck","","SOR040534","20000","0","","5.34","16/06/08","","5.34","0.0196453233325540688"
"16/06/08","C0001","SI160602","585YGCAST","585 Yellow Gold Casted","5.78","GR","12.3","71.09"," "," ","0","GOLD","","","Attn : K.Rieck","","SOR040534","10000","0","","5.78","16/06/08","","5.78","0.0196453233325540688"
"17/06/08","C0200","SI160619","014301010562","Diamond FC PK WH 6.5-7.0","42","PCS","9.07","377.29"," "," ","0","DIAMONDS","","","Diamonds : POS08060011","","SOR040545","10000","0","","0","17/06/08","","0","0.0301676415842838654"
"17/06/08","C0200","SI160619","014301010686","Diamond FC PK WH 4.5-5.5","42","PCS","5.5","228.69"," "," ","0","DIAMONDS","","","Diamonds : POS08060011","","SOR040545","20000","0","","0","17/06/08","","0","0.0301676415842838654"
"17/06/08","C0200","SI160620","095322180087","Zirconia MAC WH (S) 2.8 mm","20","PCS","0.15","2.85"," "," ","0","SEMI","","","Stones : POS08060011","","SOR040546","30000","0","","0","17/06/08","","0","0.0301676415842838654"
"17/06/08","C0200","SI160620","095322180087","Zirconia MAC WH (S) 2.8 mm","15","PCS","0.15","2.14"," "," ","0","SEMI","","","Stones : POS08060011","","SOR040546","90000","0","","0","17/06/08","","0","0.0301676415842838654"
"17/06/08","C0200","SI160620","095322180087","Zirconia MAC WH (S) 2.8 mm","200","PCS","0.15","28.5"," "," ","0","SEMI","","","Stones : POS08060011","","SOR040546","100000","0","","0","17/06/08","","0","0.0301676415842838654"
"17/06/08","C0200","SI160618","350171180102","Garnet Round (S) 3.0 mm","27","PCS","0.26","6.67"," "," ","0","SEMI","","","CON041/08 : POS08060011","","SOR040544","10000","0","","0","17/06/08","","0","0.0301676415842838654"
"17/06/08","C0200","SI160620","350871180235","Garnet Oval (S) 6x4 mm","38","PCS","0.72","25.99"," "," ","0","SEMI","","","Stones : POS08060011","","SOR040546","120000","0","","0","17/06/08","","0","0.0301676415842838654"
"17/06/08","C0200","SI160620","350871180385","Garnet Oval (S) 9x7 mm","1","PCS","4.22","4.01"," "," ","0","SEMI","","","Stones : POS08060011","","SOR040546","130000","0","","0","17/06/08","","0","0.0301676415842838654"
"17/06/08","C0200","SI160620","350871180386","Garnet Oval (S) 8x6 mm","8","PCS","1.81","13.76"," "," ","0","SEMI","","","Stones : POS08060011","","SOR040546","140000","0","","0","17/06/08","","0","0.0301676415842838654"
"17/06/08","C0200","SI160620","350971180245","Garnet Maquise (S) 4x2 mm","1","PCS","0.48","0.46"," "," ","0","SEMI","","","Stones : POS08060011","","SOR040546","150000","0","","0","17/06/08","","0","0.0301676415842838654"
"17/06/08","C0200","SI160620","350971180280","Garnet Maquise (S) 6x3 mm","273","PCS","0.64","165.98"," "," ","0","SEMI","","","Stones : POS08060011","","SOR040546","170000","0","","0","17/06/08","","0","0.0301676415842838654"
"17/06/08","C0200","SI160620","355171180233","Garnet Pear (S) 5x3 mm","100","PCS","0.48","45.6"," "," ","0","SEMI","","","Stones : POS08060011","","SOR040546","180000","0","","0","17/06/08","","0","0.0301676415842838654"
"17/06/08","C0200","SI160620","355171180235","Garnet Pear (S) 6x4 mm","65","PCS","0.64","39.52"," "," ","0","SEMI","","","Stones : POS08060011","","SOR040546","190000","0","","0","17/06/08","","0","0.0301676415842838654"
"17/06/08","C0200","SI160620","355171180783","Garnet Pear (S) 8x5 mm","5","PCS","1.6","7.6"," "," ","0","SEMI","","","Stones : POS08060011","","SOR040546","200000","0","","0","17/06/08","","0","0.0301676415842838654"
"17/06/08","C0200","SI160620","733911020092","Zirconia MAC WH (S) 2.0 mm","1,080","PCS","0.21","215.46"," "," ","0","SEMI","","","Stones : POS08060011","","SOR040546","60000","0","","0","17/06/08","","0","0.0301676415842838654"
"17/06/08","C0200","SI160620","733911020094","Zirconia MAC WH (S) 2.2 mm","220","PCS","0.15","31.35"," "," ","0","SEMI","","","Stones : POS08060011","","SOR040546","20000","0","","0","17/06/08","","0","0.0301676415842838654"
"17/06/08","C0200","SI160617","733911130086","Zirconia MAC WH (S) 1.4 mm","21","PCS","0.13","2.59"," "," ","0","SEMI","","","CON035/08 : POS08060011","","SOR040543","10000","0","","0","17/06/08","","0","0.0301676415842838654"
"17/06/08","C0200","SI160620","733911130093","Zirconia MAC WH (S) 2.1 mm","210","PCS","0.13","25.93"," "," ","0","SEMI","","","Stones : POS08060011","","SOR040546","10000","0","","0","17/06/08","","0","0.0301676415842838654"
"17/06/08","C0200","SI160620","733911130093","Zirconia MAC WH (S) 2.1 mm","850","PCS","0.13","104.97"," "," ","0","SEMI","","","Stones : POS08060011","","SOR040546","70000","0","","0","17/06/08","","0","0.0301676415842838654"
"17/06/08","C0200","SI160620","733911130095","Zirconia MAC WH (S) 2.3 mm","400","PCS","0.15","57"," "," ","0","SEMI","","","Stones : POS08060011","","SOR040546","80000","0","","0","17/06/08","","0","0.0301676415842838654"
"17/06/08","C0200","SI160620","733911130132","Zirconia MAC WH (S) 6.0 mm","65","PCS","0.77","47.55"," "," ","0","SEMI","","","Stones : POS08060011","","SOR040546","50000","0","","0","17/06/08","","0","0.0301676415842838654"
"17/06/08","C0200","SI160620","733911130371","Zirconia MAC WH (S) 3.25 mm","330","PCS","0.33","103.45"," "," ","0","SEMI","","","Stones : POS08060011","","SOR040546","40000","0","","0","17/06/08","","0","0.0301676415842838654"
"17/06/08","C0200","SI160620","733911130371","Zirconia MAC WH (S) 3.25 mm","140","PCS","0.33","43.89"," "," ","0","SEMI","","","Stones : POS08060011","","SOR040546","110000","0","","0","17/06/08","","0","0.0301676415842838654"
"17/06/08","C0200","SI160620","994671190094","Garnet Maquise (S) 5x2.5 mm","42","PCS","0.48","19.15"," "," ","0","SEMI","","","Stones : POS08060011","","SOR040546","160000","0","","0","17/06/08","","0","0.0301676415842838654"
"17/06/08","C0200","SI160617","994671191298","Garnet Round (S) 1.9 mm","4","PCS","0.22","0.84"," "," ","0","SEMI","","","CON035/08 : POS08060011","","SOR040543","20000","0","","0","17/06/08","","0","0.0301676415842838654"
"17/06/08","C0200","SI160618","994671191301","Garnet Round (S) 2.5 mm","15","PCS","0.24","3.42"," "," ","0","SEMI","","","CON041/08 : POS08060011","","SOR040544","20000","0","","0","17/06/08","","0","0.0301676415842838654"
"17/06/08","C0200","SI160618","994671191302","Garnet Round (S) 2.7 mm","11","PCS","0.24","2.51"," "," ","0","SEMI","","","CON041/08 : POS08060011","","SOR040544","30000","0","","0","17/06/08","","0","0.0301676415842838654"
"17/06/08","C0202","SI160616","FREIGHT","Freight & Insurance Cost","1","PCS","275","275","","","0","COSTS","","","HP016/08/Sample","","SOR040402","110000","0","","0","03/06/08","","0","0.0301676415842838654"
"17/06/08","C0202","SI160613","0042985-0002","Pendant","1","PCS","1,324.43","1,324.43","750","WG","0","CUSTOM","MKS-BKK08","A4284-GP004711933000","HP009/08/Sample","HS0394-P","SOR039896","30000","14.23","","14.2288","09/04/08","MKS BRAND","14.2288","0.0301676415842838654"
"17/06/08","C0202","SI160614","0042985-0002","Pendant pink sapphire","1","PCS","1,343.58","1,343.58","750","WG","0","CUSTOM","MKS-BKK08","A4284-GP004711933000","HP010/08","HS0394-P","SOR040169","10000","14.76","","14.76","07/05/08","MKS BRAND","14.76","0.0301676415842838654"
"17/06/08","C0202","SI160613","0042986-0002","stud earring","1","PAIR","1,686.54","1,686.54","750","WG","0","CUSTOM","MKS-BKK08","A4285-CP004711933128","HP009/08/Sample","HS0395-E","SOR039896","40000","14.5","","14.49664","09/04/08","MKS BRAND","14.49664","0.0301676415842838654"
"17/06/08","C0202","SI160614","0042986-0002","stud earring pink sapphire","1","PAIR","1,698.04","1,698.04","750","WG","0","CUSTOM","MKS-BKK08","A4285-CP004711933128","HP010/08","HS0395-E","SOR040169","20000","14.48","","14.48064","07/05/08","MKS BRAND","14.48064","0.0301676415842838654"
"17/06/08","C0202","SI160612","0043020-0002","Necklace","1","PCS","6,169.66","6,169.66","750","YG","0","CUSTOM","MKS-BKK08","A4309-KP007721933000","HP005/08/Sample","HS0428-N","SOR039637","10000","68.87","","68.86916","17/03/08","MKS BRAND","68.86916","0.0301676415842838654"
"17/06/08","C0202","SI160612","0043021-0002","stud earring","1","PAIR","1,383.46","1,383.46","750","YG","0","CUSTOM","MKS-BKK08","A4310-CP007721933128","HP005/08/Sample","HS0429-E","SOR039637","20000","11.56","","11.56356","17/03/08","MKS BRAND","11.56356","0.0301676415842838654"
"17/06/08","C0202","SI160615","0043062-0002","Pendant","1","PCS","448.55","448.55","750","YG","0","CUSTOM","MKS-BKK08","A4355-GP522721933000","HP011/08/Sample","HS0462-P","SOR040047","110000","2.75","","2.75098","23/04/08","MKS BRAND","2.75098","0.0301676415842838654"
"17/06/08","C0202","SI160616","0043062-0002","Pendant TSAV/GRSAP","1","PCS","448.31","448.31","750","YG","0","CUSTOM","MKS-BKK08","A4355-GP522721933000","HP016/08/Sample","HS0462-P","SOR040402","90000","2.77","","2.77238","03/06/08","MKS BRAND","2.77238","0.0301676415842838654"
"17/06/08","C0202","SI160615","0043063-0002","stud earring","1","PAIR","660.62","660.62","750","YG","0","CUSTOM","MKS-BKK08","A4356-CP522721933127","HP011/08/Sample","HS0463-E","SOR040047","120000","5.42","","5.42","23/04/08","MKS BRAND","5.42","0.0301676415842838654"
"17/06/08","C0202","SI160616","0043063-0002","stud earring TSAV/GRSAP","1","PAIR","637.14","637.14","750","YG","0","CUSTOM","MKS-BKK08","A4356-CP522721933127","HP016/08/Sample","HS0463-E","SOR040402","100000","5.31","","5.31464","03/06/08","MKS BRAND","5.31464","0.0301676415842838654"
"17/06/08","C0202","SI160615","0043066-0002","Pendant","1","PCS","965.13","965.13","750","WG","0","CUSTOM","MKS-BKK08","A4359-GP998718132000","HP011/08/Sample","HS0466-P","SOR040047","30000","5.75","","5.74648","23/04/08","MKS BRAND","5.74648","0.0301676415842838654"
"17/06/08","C0202","SI160615","0043066-0003","Pendant","1","PCS","933.59","933.59","750","WG","0","CUSTOM","MKS-BKK08","A4359-GP998718933000","HP011/08/Sample","HS0466-P","SOR040047","50000","6.01","","6.01","23/04/08","MKS BRAND","6.01","0.0301676415842838654"
"17/06/08","C0202","SI160615","0043067-0002","Earring Creole","1","PAIR","669.79","669.79","750","WG","0","CUSTOM","MKS-BKK08","A4360-EP999718132091","HP011/08/Sample","HS0467-E","SOR040047","40000","9.67","","9.67","23/04/08","MKS BRAND","9.67","0.0301676415842838654"
"17/06/08","C0202","SI160615","0043067-0003","Earring Creole","1","PAIR","637.19","637.19","750","WG","0","CUSTOM","MKS-BKK08","A4360-EP999718933091","HP011/08/Sample","HS0467-E","SOR040047","60000","9.43","","9.43","23/04/08","MKS BRAND","9.43","0.0301676415842838654"
"18/06/08","C0001","SI160628","994671194697","Blue Chalcedony OVC (S) 20x8x5","1","PCS","9","9"," "," ","0","SEMI","","","Atttn : K. Kellner","","SOR040535","10000","0","","0","17/06/08","","0","0.0194965598320176405"
"18/06/08","C0197","SI160626","FREIGHT","Freight & Insurance Cost","1","PCS","240.5","240.5","","","0","COSTS","","","PO#151923","","SOR039559","110000","0","","0","11/03/08","","0","0.0301676415842838654"
"18/06/08","C0150","SI160647","FREIGHT","Freight & Insurance Cost","1","PCS","205","205","","","0","COSTS","","","PO#21225.DBI/SAM/URGENT","","SOR040536","20000","0","","0","17/06/08","","0","0.0301735583073840732"
"18/06/08","C0001","SI160627","REPAIR","Repair cost for jewelry","1","PCS","12.49","12.49","","","0","LABOUR","","","VLS148245","","REP009021","30000","0","","0","13/06/08","","0","0.0194965598320176405"
